stid,region,admin,variable,n,start_year,end_year,intercept,slope,p_value,r^2
CW2304,West,Muan,temp_b_adj,44.000,2014.000,2024.000,-277.361,0.137,0.730,0.003
CW2305,West,Muan,COD_b_adj,44.000,2014.000,2024.000,-71.901,0.036,0.182,0.042
CW2305,West,Muan,Chla_b_adj,44.000,2014.000,2024.000,-106.286,0.053,0.603,0.006
CW2305,West,Muan,DIN_b_adj,44.000,2014.000,2024.000,-3767.434,1.866,0.463,0.013
CW2305,West,Muan,DIP_b_adj,44.000,2014.000,2024.000,-790.177,0.391,0.151,0.048
CW2305,West,Muan,DO_b_adj,44.000,2014.000,2024.000,12.077,-0.006,0.930,0.000
CW2305,West,Muan,NH3-N_b_adj,44.000,2014.000,2024.000,884.148,-0.438,0.350,0.021
CW2305,West,Muan,NO2-_b_adj,44.000,2014.000,2024.000,-80.697,0.040,0.926,0.000
CW2305,West,Muan,NO3-_b_adj,44.000,2014.000,2024.000,-4573.158,2.265,0.353,0.021
CW2305,West,Muan,SAS_b_adj,44.000,2014.000,2024.000,-4500.270,2.229,0.697,0.004
CW2305,West,Muan,SS_b_adj,44.000,2014.000,2024.000,-5590.085,2.768,0.166,0.045
CW2305,West,Muan,TN_b_adj,44.000,2014.000,2024.000,30241.390,-14.976,0.013,0.139
CW2305,West,Muan,TP_b_adj,44.000,2014.000,2024.000,2385.678,-1.181,0.085,0.069
CW2305,West,Muan,pH_b_adj,44.000,2014.000,2024.000,-0.431,0.000,0.975,0.000
CW2305,West,Muan,salinity_b_adj,44.000,2014.000,2024.000,121.206,-0.060,0.185,0.041
CW2305,West,Muan,temp_b_adj,44.000,2014.000,2024.000,238.774,-0.118,0.751,0.002
CW2306,West,Shinan,COD_b_adj,44.000,2014.000,2024.000,-150.480,0.075,0.002,0.205
CW2306,West,Shinan,Chla_b_adj,44.000,2014.000,2024.000,-47.599,0.024,0.759,0.002
CW2306,West,Shinan,DIN_b_adj,44.000,2014.000,2024.000,-3701.573,1.833,0.577,0.007
CW2306,West,Shinan,DIP_b_adj,44.000,2014.000,2024.000,-699.786,0.347,0.274,0.028
CW2306,West,Shinan,DO_b_adj,44.000,2014.000,2024.000,56.064,-0.028,0.689,0.004
CW2306,West,Shinan,NH3-N_b_adj,44.000,2014.000,2024.000,-961.425,0.476,0.181,0.042
CW2306,West,Shinan,NO2-_b_adj,44.000,2014.000,2024.000,8.687,-0.004,0.990,0.000
CW2306,West,Shinan,NO3-_b_adj,44.000,2014.000,2024.000,-2749.677,1.362,0.660,0.005
CW2306,West,Shinan,SAS_b_adj,44.000,2014.000,2024.000,-2161.315,1.070,0.869,0.001
CW2306,West,Shinan,SS_b_adj,44.000,2014.000,2024.000,-5073.650,2.512,0.104,0.062
CW2306,West,Shinan,TN_b_adj,44.000,2014.000,2024.000,8141.174,-4.032,0.259,0.030
CW2306,West,Shinan,TP_b_adj,44.000,2014.000,2024.000,-1349.673,0.668,0.377,0.019
CW2306,West,Shinan,pH_b_adj,44.000,2014.000,2024.000,1.173,-0.001,0.897,0.000
CW2306,West,Shinan,salinity_b_adj,44.000,2014.000,2024.000,152.580,-0.076,0.077,0.073
CW2306,West,Shinan,temp_b_adj,44.000,2014.000,2024.000,-405.818,0.201,0.547,0.009
CW2309,West,Jindo,COD_b_adj,44.000,2014.000,2024.000,-134.732,0.067,0.019,0.124
CW2309,West,Jindo,Chla_b_adj,44.000,2014.000,2024.000,-0.425,0.000,0.997,0.000
CW2309,West,Jindo,DIN_b_adj,44.000,2014.000,2024.000,-7171.202,3.551,0.089,0.067
CW2309,West,Jindo,DIP_b_adj,44.000,2014.000,2024.000,-934.393,0.463,0.075,0.074
CW2309,West,Jindo,DO_b_adj,44.000,2014.000,2024.000,283.543,-0.140,0.039,0.098
CW2309,West,Jindo,NH3-N_b_adj,44.000,2014.000,2024.000,-1781.702,0.882,0.012,0.140
CW2309,West,Jindo,NO2-_b_adj,44.000,2014.000,2024.000,177.687,-0.088,0.687,0.004
CW2309,West,Jindo,NO3-_b_adj,44.000,2014.000,2024.000,-5570.277,2.758,0.179,0.043
CW2309,West,Jindo,SAS_b_adj,44.000,2014.000,2024.000,-948.047,0.469,0.936,0.000
CW2309,West,Jindo,SS_b_adj,44.000,2014.000,2024.000,2134.001,-1.057,0.657,0.005
CW2309,West,Jindo,TN_b_adj,44.000,2014.000,2024.000,12596.046,-6.238,0.039,0.098
CW2309,West,Jindo,TP_b_adj,44.000,2014.000,2024.000,2698.686,-1.336,0.102,0.062
CW2309,West,Jindo,pH_b_adj,44.000,2014.000,2024.000,-0.422,0.000,0.969,0.000
CW2309,West,Jindo,salinity_b_adj,44.000,2014.000,2024.000,92.198,-0.046,0.150,0.049
CW2309,West,Jindo,temp_b_adj,44.000,2014.000,2024.000,-576.417,0.285,0.405,0.017
CW2310,West,Jindo,COD_b_adj,44.000,2014.000,2024.000,-123.125,0.061,0.023,0.117
CW2310,West,Jindo,Chla_b_adj,44.000,2014.000,2024.000,165.743,-0.082,0.136,0.052
CW2310,West,Jindo,DIN_b_adj,44.000,2014.000,2024.000,-2794.394,1.384,0.480,0.012
CW2310,West,Jindo,DIP_b_adj,44.000,2014.000,2024.000,-60.341,0.030,0.920,0.000
CW2310,West,Jindo,DO_b_adj,44.000,2014.000,2024.000,211.642,-0.105,0.149,0.049
CW2310,West,Jindo,NH3-N_b_adj,44.000,2014.000,2024.000,-601.462,0.298,0.515,0.010
CW2310,West,Jindo,NO2-_b_adj,44.000,2014.000,2024.000,44.565,-0.022,0.870,0.001
CW2310,West,Jindo,NO3-_b_adj,44.000,2014.000,2024.000,-2238.470,1.108,0.550,0.009
CW2310,West,Jindo,SAS_b_adj,44.000,2014.000,2024.000,6184.807,-3.063,0.558,0.008
CW2310,West,Jindo,SS_b_adj,44.000,2014.000,2024.000,4673.441,-2.314,0.042,0.095
CW2310,West,Jindo,TN_b_adj,44.000,2014.000,2024.000,13004.258,-6.440,0.010,0.148
CW2310,West,Jindo,TP_b_adj,44.000,2014.000,2024.000,782.370,-0.387,0.357,0.020
CW2310,West,Jindo,pH_b_adj,44.000,2014.000,2024.000,-1.372,0.001,0.880,0.001
CW2310,West,Jindo,salinity_b_adj,44.000,2014.000,2024.000,83.712,-0.041,0.194,0.040
CW2310,West,Jindo,temp_b_adj,44.000,2014.000,2024.000,-511.705,0.253,0.346,0.021
CW2311,West,Jindo,COD_b_adj,44.000,2014.000,2024.000,-142.331,0.070,0.012,0.141
CW2311,West,Jindo,Chla_b_adj,44.000,2014.000,2024.000,157.462,-0.078,0.063,0.080
CW2311,West,Jindo,DIN_b_adj,44.000,2014.000,2024.000,-5050.785,2.501,0.182,0.042
CW2311,West,Jindo,DIP_b_adj,44.000,2014.000,2024.000,-508.818,0.252,0.396,0.017
CW2311,West,Jindo,DO_b_adj,44.000,2014.000,2024.000,101.909,-0.050,0.401,0.017
CW2311,West,Jindo,NH3-N_b_adj,44.000,2014.000,2024.000,-270.122,0.134,0.675,0.004
CW2311,West,Jindo,NO2-_b_adj,44.000,2014.000,2024.000,-145.539,0.072,0.606,0.006
CW2311,West,Jindo,NO3-_b_adj,44.000,2014.000,2024.000,-4638.392,2.297,0.219,0.036
CW2311,West,Jindo,SAS_b_adj,44.000,2014.000,2024.000,518.611,-0.257,0.959,0.000
CW2311,West,Jindo,SS_b_adj,44.000,2014.000,2024.000,2272.275,-1.125,0.600,0.007
CW2311,West,Jindo,TN_b_adj,44.000,2014.000,2024.000,16318.572,-8.081,0.004,0.185
CW2311,West,Jindo,TP_b_adj,44.000,2014.000,2024.000,859.880,-0.426,0.405,0.017
CW2311,West,Jindo,pH_b_adj,44.000,2014.000,2024.000,-0.832,0.000,0.933,0.000
CW2311,West,Jindo,salinity_b_adj,44.000,2014.000,2024.000,70.821,-0.035,0.241,0.033
CW2311,West,Jindo,temp_b_adj,44.000,2014.000,2024.000,-464.849,0.230,0.317,0.024
CW2313,West,Wando,COD_b_adj,44.000,2014.000,2024.000,-174.781,0.087,0.001,0.227
CW2313,West,Wando,Chla_b_adj,44.000,2014.000,2024.000,133.330,-0.066,0.038,0.098
CW2313,West,Wando,DIN_b_adj,44.000,2014.000,2024.000,-6396.502,3.168,0.109,0.060
CW2313,West,Wando,DIP_b_adj,44.000,2014.000,2024.000,-532.996,0.264,0.406,0.017
CW2313,West,Wando,DO_b_adj,44.000,2014.000,2024.000,35.856,-0.018,0.719,0.003
CW2313,West,Wando,NH3-N_b_adj,44.000,2014.000,2024.000,-358.615,0.178,0.797,0.002
CW2313,West,Wando,NO2-_b_adj,44.000,2014.000,2024.000,96.787,-0.048,0.826,0.001
CW2313,West,Wando,NO3-_b_adj,44.000,2014.000,2024.000,-6132.220,3.037,0.092,0.066
CW2313,West,Wando,SAS_b_adj,44.000,2014.000,2024.000,76.595,-0.038,0.994,0.000
CW2313,West,Wando,SS_b_adj,44.000,2014.000,2024.000,3576.997,-1.771,0.126,0.055
CW2313,West,Wando,TN_b_adj,44.000,2014.000,2024.000,9657.008,-4.782,0.167,0.045
CW2313,West,Wando,TP_b_adj,44.000,2014.000,2024.000,373.532,-0.185,0.779,0.002
CW2313,West,Wando,pH_b_adj,44.000,2014.000,2024.000,-8.074,0.004,0.384,0.018
CW2313,West,Wando,salinity_b_adj,44.000,2014.000,2024.000,45.802,-0.023,0.488,0.012
CW2313,West,Wando,temp_b_adj,44.000,2014.000,2024.000,-221.049,0.109,0.644,0.005
CW2314,West,Wando,COD_b_adj,44.000,2014.000,2024.000,-219.720,0.109,0.000,0.320
CW2314,West,Wando,Chla_b_adj,44.000,2014.000,2024.000,125.099,-0.062,0.196,0.039
CW2314,West,Wando,DIN_b_adj,44.000,2014.000,2024.000,-6207.417,3.074,0.156,0.047
CW2314,West,Wando,DIP_b_adj,44.000,2014.000,2024.000,-1109.684,0.550,0.072,0.075
CW2314,West,Wando,DO_b_adj,44.000,2014.000,2024.000,28.058,-0.014,0.769,0.002
CW2314,West,Wando,NH3-N_b_adj,44.000,2014.000,2024.000,-343.034,0.170,0.785,0.002
CW2314,West,Wando,NO2-_b_adj,44.000,2014.000,2024.000,-126.785,0.063,0.833,0.001
CW2314,West,Wando,NO3-_b_adj,44.000,2014.000,2024.000,-5731.538,2.838,0.116,0.058
CW2314,West,Wando,SAS_b_adj,44.000,2014.000,2024.000,-10012.636,4.958,0.351,0.021
CW2314,West,Wando,SS_b_adj,44.000,2014.000,2024.000,1927.336,-0.954,0.295,0.026
CW2314,West,Wando,TN_b_adj,44.000,2014.000,2024.000,11084.691,-5.489,0.024,0.115
CW2314,West,Wando,TP_b_adj,44.000,2014.000,2024.000,-891.258,0.441,0.549,0.009
CW2314,West,Wando,pH_b_adj,44.000,2014.000,2024.000,-0.411,0.000,0.963,0.000
CW2314,West,Wando,salinity_b_adj,44.000,2014.000,2024.000,53.703,-0.027,0.465,0.013
CW2314,West,Wando,temp_b_adj,44.000,2014.000,2024.000,-342.859,0.170,0.538,0.009
CW2315,West,Wando,COD_b_adj,44.000,2014.000,2024.000,-208.621,0.103,0.000,0.264
CW2315,West,Wando,Chla_b_adj,44.000,2014.000,2024.000,129.415,-0.064,0.041,0.096
CW2315,West,Wando,DIN_b_adj,44.000,2014.000,2024.000,-6519.966,3.229,0.111,0.059
CW2315,West,Wando,DIP_b_adj,44.000,2014.000,2024.000,-951.346,0.471,0.112,0.059
CW2315,West,Wando,DO_b_adj,44.000,2014.000,2024.000,-150.690,0.075,0.226,0.035
CW2315,West,Wando,NH3-N_b_adj,44.000,2014.000,2024.000,-1771.442,0.877,0.083,0.070
CW2315,West,Wando,NO2-_b_adj,44.000,2014.000,2024.000,22.427,-0.011,0.966,0.000
CW2315,West,Wando,NO3-_b_adj,44.000,2014.000,2024.000,-4694.764,2.325,0.225,0.035
CW2315,West,Wando,SAS_b_adj,44.000,2014.000,2024.000,-11018.384,5.456,0.248,0.032
CW2315,West,Wando,SS_b_adj,44.000,2014.000,2024.000,1811.162,-0.897,0.364,0.020
CW2315,West,Wando,TN_b_adj,44.000,2014.000,2024.000,15451.919,-7.652,0.002,0.207
CW2315,West,Wando,TP_b_adj,44.000,2014.000,2024.000,-430.220,0.213,0.692,0.004
CW2315,West,Wando,pH_b_adj,44.000,2014.000,2024.000,1.421,-0.001,0.864,0.001
CW2315,West,Wando,salinity_b_adj,44.000,2014.000,2024.000,65.457,-0.032,0.347,0.021
CW2315,West,Wando,temp_b_adj,44.000,2014.000,2024.000,-412.293,0.204,0.407,0.016
CW2318,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-174.384,0.086,0.004,0.183
CW2318,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,46.911,-0.023,0.659,0.005
CW2318,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-5218.196,2.584,0.138,0.052
CW2318,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-908.445,0.450,0.057,0.083
CW2318,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,-56.385,0.028,0.736,0.003
CW2318,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-1078.729,0.534,0.149,0.049
CW2318,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-1258.484,0.623,0.251,0.031
CW2318,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-2872.526,1.422,0.265,0.029
CW2318,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-4377.420,2.168,0.653,0.005
CW2318,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,394.120,-0.195,0.872,0.001
CW2318,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,18579.276,-9.201,0.005,0.170
CW2318,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,238.131,-0.118,0.835,0.001
CW2318,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,23.582,-0.012,0.007,0.162
CW2318,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,76.548,-0.038,0.274,0.028
CW2318,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-355.927,0.176,0.554,0.008
CW2319,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-133.218,0.066,0.004,0.178
CW2319,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,10.646,-0.005,0.921,0.000
CW2319,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-5174.049,2.562,0.179,0.043
CW2319,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-715.917,0.355,0.182,0.042
CW2319,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,52.693,-0.026,0.582,0.007
CW2319,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-517.576,0.256,0.244,0.032
CW2319,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-411.524,0.204,0.569,0.008
CW2319,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-4239.954,2.100,0.230,0.034
CW2319,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-6622.684,3.280,0.470,0.012
CW2319,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,-270.338,0.134,0.892,0.000
CW2319,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,18843.051,-9.331,0.004,0.181
CW2319,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,-539.420,0.267,0.601,0.007
CW2319,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,33.639,-0.017,0.000,0.259
CW2319,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,30.755,-0.015,0.648,0.005
CW2319,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-40.262,0.020,0.935,0.000
CW2320,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-150.162,0.074,0.004,0.183
CW2320,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,10.506,-0.005,0.934,0.000
CW2320,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-3666.625,1.816,0.268,0.029
CW2320,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-765.701,0.379,0.115,0.058
CW2320,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,52.264,-0.026,0.649,0.005
CW2320,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-515.620,0.255,0.605,0.006
CW2320,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-1234.843,0.611,0.180,0.042
CW2320,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-1913.041,0.947,0.471,0.012
CW2320,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-4071.968,2.016,0.668,0.004
CW2320,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,159.171,-0.079,0.963,0.000
CW2320,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,15430.972,-7.641,0.024,0.116
CW2320,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,104.575,-0.052,0.901,0.000
CW2320,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,32.402,-0.016,0.002,0.207
CW2320,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,78.642,-0.039,0.249,0.031
CW2320,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-276.310,0.137,0.644,0.005
CW2321,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-137.604,0.068,0.027,0.111
CW2321,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,49.468,-0.024,0.681,0.004
CW2321,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-5252.723,2.601,0.129,0.054
CW2321,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-519.164,0.257,0.430,0.015
CW2321,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,91.901,-0.046,0.534,0.009
CW2321,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-856.179,0.424,0.337,0.022
CW2321,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-759.278,0.376,0.470,0.012
CW2321,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-3645.242,1.805,0.163,0.046
CW2321,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-16844.094,8.341,0.183,0.042
CW2321,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,-1593.275,0.789,0.285,0.027
CW2321,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,14121.464,-6.993,0.025,0.115
CW2321,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,43.272,-0.021,0.968,0.000
CW2321,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,38.991,-0.019,0.008,0.154
CW2321,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,-5.198,0.003,0.945,0.000
CW2321,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-155.006,0.077,0.789,0.002
CW2322,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-118.722,0.059,0.009,0.152
CW2322,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,10.453,-0.005,0.935,0.000
CW2322,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-5080.853,2.516,0.154,0.048
CW2322,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-605.305,0.300,0.198,0.039
CW2322,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,96.379,-0.048,0.539,0.009
CW2322,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-1252.625,0.620,0.330,0.023
CW2322,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-401.712,0.199,0.636,0.005
CW2322,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-3429.086,1.698,0.162,0.046
CW2322,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-19537.299,9.675,0.115,0.058
CW2322,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,-565.051,0.280,0.672,0.004
CW2322,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,16758.565,-8.299,0.016,0.130
CW2322,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,-842.711,0.417,0.260,0.030
CW2322,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,32.540,-0.016,0.003,0.195
CW2322,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,95.033,-0.047,0.271,0.029
CW2322,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-225.749,0.112,0.735,0.003
CW2323,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-147.507,0.073,0.002,0.210
CW2323,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,13.706,-0.007,0.932,0.000
CW2323,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-5810.551,2.877,0.089,0.067
CW2323,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-752.529,0.373,0.166,0.045
CW2323,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,110.330,-0.055,0.406,0.017
CW2323,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-1485.000,0.735,0.250,0.031
CW2323,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-890.992,0.441,0.369,0.019
CW2323,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-3403.940,1.686,0.146,0.050
CW2323,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-28189.139,13.959,0.061,0.081
CW2323,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,-2159.614,1.069,0.188,0.041
CW2323,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,12667.184,-6.273,0.015,0.132
CW2323,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,-1346.223,0.667,0.091,0.066
CW2323,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,34.012,-0.017,0.014,0.137
CW2323,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,95.921,-0.048,0.268,0.029
CW2323,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-104.135,0.052,0.876,0.001
CW2324,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-102.174,0.051,0.011,0.144
CW2324,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,5.498,-0.003,0.960,0.000
CW2324,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-3360.233,1.664,0.294,0.026
CW2324,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-566.382,0.280,0.241,0.033
CW2324,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,-3.615,0.002,0.977,0.000
CW2324,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-1164.187,0.577,0.120,0.056
CW2324,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-1066.610,0.528,0.306,0.025
CW2324,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-1130.459,0.560,0.647,0.005
CW2324,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-13430.473,6.651,0.243,0.032
CW2324,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,-677.799,0.336,0.694,0.004
CW2324,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,16885.630,-8.362,0.004,0.179
CW2324,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,336.831,-0.167,0.752,0.002
CW2324,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,38.108,-0.019,0.004,0.180
CW2324,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,105.884,-0.052,0.167,0.045
CW2324,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-244.645,0.121,0.671,0.004
CW2325,West,Gohung,COD_b_adj,44.000,2014.000,2024.000,-70.831,0.035,0.108,0.060
CW2325,West,Gohung,Chla_b_adj,44.000,2014.000,2024.000,34.408,-0.017,0.719,0.003
CW2325,West,Gohung,DIN_b_adj,44.000,2014.000,2024.000,-5483.681,2.716,0.095,0.065
CW2325,West,Gohung,DIP_b_adj,44.000,2014.000,2024.000,-715.895,0.355,0.111,0.059
CW2325,West,Gohung,DO_b_adj,44.000,2014.000,2024.000,3.334,-0.002,0.981,0.000
CW2325,West,Gohung,NH3-N_b_adj,44.000,2014.000,2024.000,-1000.100,0.495,0.127,0.055
CW2325,West,Gohung,NO2-_b_adj,44.000,2014.000,2024.000,-729.965,0.361,0.392,0.018
CW2325,West,Gohung,NO3-_b_adj,44.000,2014.000,2024.000,-3754.091,1.859,0.183,0.042
CW2325,West,Gohung,SAS_b_adj,44.000,2014.000,2024.000,-11080.588,5.487,0.312,0.024
CW2325,West,Gohung,SS_b_adj,44.000,2014.000,2024.000,-1696.270,0.840,0.362,0.020
CW2325,West,Gohung,TN_b_adj,44.000,2014.000,2024.000,12949.634,-6.413,0.011,0.145
CW2325,West,Gohung,TP_b_adj,44.000,2014.000,2024.000,15.994,-0.008,0.988,0.000
CW2325,West,Gohung,pH_b_adj,44.000,2014.000,2024.000,30.647,-0.015,0.012,0.140
CW2325,West,Gohung,salinity_b_adj,44.000,2014.000,2024.000,34.989,-0.017,0.588,0.007
CW2325,West,Gohung,temp_b_adj,44.000,2014.000,2024.000,-104.437,0.052,0.840,0.001
